label,text
normal,저얘기는 자꾸하냐.2년동안 방콕한얘기 예능서 떠드는것도 가벼워보임. 불청서도 얘기하드만.그냥 절친떠난거 조용허게 뮫으면 안되나.
normal,"저정도 먹으면 외식은 극자제 될텐데. 한창 먹을때는 집에서 해결하거나, 부페로 가기마련."
normal,저톡방 그냥 있는데 초대하면 들어가게 되는거잖아 니네 톡방 안해봤냐 자기의도와 다르게 초대가 되서 멤버가 된것 뿐일수도 있잖아
normal,저희엄마가 이 프로 보고 선예님 팬되었음^^
normal,적당히 해라 운전하다보면 보복운전 하고싶은 경우가 얼마나 많은데 그냥 이해하고 나도 그런상황만들수 잇으니 넘어가는거지 여기 댓글쓰는사람들은 운전자 아닌듯하다
normal,적당히들좀 해라 잘못은 했지만 이건 아니지안어
normal,"적어도 강다니엘, 박지훈, 옹성우보다는 잘생긴듯"
normal,적잖은 나이일텐데 ?결혼 해아지요 ~
normal,전 그냥 조보아 땜에 봐요...
normal,전 백종원님 사이다 발언이랑 조보아님 때문에 봅니다 조보아님 보면 덩달아 웃음 짓게되고 좋네요
normal,전 아직 안 놓을래요 부디 죗값치르고와서 다시 티비에 나와 좋은활동 부탁해요 기다리고 있을게요..
normal,전나게 이쁘긴하다진짜
normal,전라남도 화순
normal,전라도 투어 하나보네
normal,전생에 나라를... 부러우면 지는건데! 쳇~
normal,전설은 아직 아닌거 같다. 전설까진 과함
normal,전설의 백스텝ㅋ
normal,전설의 아이유도 유희열때 음이탈했다.
normal,전소민 진짜 귀엽고 김지석 설렌다 몸매어쩔껀가 ㅠㅠㅠㅠ
normal,전에 악플달아서 미안해요 그땐 김스카이팬이라서... 무튼 사실 남녀관계는 본인외엔 알수없죠 요즘 자꾸 악플유도 기사 올라오는거같은데 사실 님 이뻐요 힘내세요
normal,전쟁기념관 가는게 이제 추세여?
normal,전지현은 추후에 재단을 만들고 싶다고 했어요 훨씬 베푸는삶을 꿈꾸는 사람임 저정도 대스타를 이십년간 유지하는건 네티즌들의 말에 쥐똥도 신경안쓰는 건강한 삶의 방향성이 있어서임
normal,전체적인 정황도 모르면서 cctv에 나온 하나의 단면만 가지고 비난하는 건 옳지 않다. 조사 결과 나온 다음에 비난해도 늦지 않는다!!! 기다려봐라!!
normal,전혀 틀리구만
normal,"전현무 KBS전 아나운서, 진짜 부럽다 92년생 나이차도 한창나는 여친이라니"
normal,전현무 승ㅡ 개부럽다ㅡ 열심히 살았어야 대는데
normal,전현무 쌍코피 터지겟다....ㅋㅋㅋㅋ
normal,전현무 없이 어찌 돌아갈까나..... 얼른 돌아오세요~~
normal,전현무..... 누가 먼저 헤어지자고 했을까? 진짜궁굼(진짜궁금해서. 진짜로 제생각인데 한혜진이 먼저 아닐까?) 멋있어염♡♡
normal,전현무나 이혜성은 왜 이렇게 까이나요?? 뭐가 비호감인거이요?? 전 애인 배려 하지 않고 얘기 하는 거요?? 이혼도 아니고 별 문제 없어보이는데 다 추측으로 전현무 너무 쓰레기 취급 하는거 아닌지...
normal,전현무랑 잘되길
normal,절대 아무것도 사주지 말자.
normal,점점 이뻐지네ㄷㄷ와우
normal,점점 재밌어지는듯하네
normal,정경호도 같이 레깅스 입었다는쥴...
normal,정글법칙 연예인들 고생하며 극한상황에서 살아남는 방법등을 체험하는 재미있고도 신기한 프로그램인데 이렇게 하루아침에 무슨 대역죄인취급하다니 너무 억울할듯..태국의 선처를 바랍니다.
normal,정두홍 인성 드럽기로 유명하지
normal,정말 멋진 배우 김명민. 실물이 훨씬 나으시던데..
normal,정말 물신양면으로 발벗고 나서서 카메라없는 곳에서 진심을 다해 봉사활동 하시는 분인데 소속사 이미지 때문에 의심을 받으니 안타깝네요 ㅠ정말 좋으신 부부입니다
normal,정말 보기가 힘들 정도로 짜증나는 프로. 재미를 위해 한국 이미지를 이렇게 망쳐야하나.
normal,정말 실어...실어..심술보 덕지덕지..난 실다..
normal,정말 예뻣는데....10대 최고였슴..지금도 예뻐요..^^
normal,정말 자살일까.. 유서도 없고 자살을 했다는 정황도 없는데.. 우울증치료를 받았다는 이유만으로 자살핬다는건 왠지 의심스럽다
normal,정말 잘생겼다~~~~~~^^아침부터 눈이 호강하네요옹~~~}}^^
normal,정말 재미있게 잘 보고 있습니다
normal,정말 재미있는 개그우먼인데~그늘에 계신것 같아 안타까워요 조금씩 나오세요힘내세요^^
normal,정말 축하드려요 그 나이에 임신 성공하기 쉽지 않은데 하늘이 도왔나봅니다..
normal,정말 축하해요~~
normal,정말 항상 존경하고 응원합니다ㅜㅜ 내조의여왕때부터 정말 최고였습니다ㅜㅜㅜ 사랑해요 언니 ㅠㅠ
normal,정말 현대의학의 힘은 대단하다는걸 느끼게해줌..
normal,정말보기좋네요 오래오래 행복하게 사세요 .. 김송님 정말 대단하세요 ..
normal,정말잘어울리는예픈한쌍갓아요 제가더흥분되고기분이너무좋읍니다 너무너무축하축하드립니다
normal,정말좋아하는 배우였는데... 그곳에서 편히 지내세요..고인의 명복을 빕니다...
normal,정미애 화이팅 이뻐요
normal,정미애씨 예쁜얼굴이죠~~
normal,정상인 부부♡♡ 다들 이들같다면♡♡
normal,정선희씨랑 김영철씨랑 입담프로 하나했으면 좋겠어여~ㅋㅋㅋ진솔하면서 위트있어서 재미있게 봤네요^^
normal,정소민이 아깝다 도대체 왜 ㅜㅜ
normal,정신줄 단디 챙기래이
normal,정용화 존잘이다 멋지다!!
normal,정우성 대박 너무 너무 행복했어요
normal,정우성 버금가는 셀카바보..... 어쩜 저렇게 셀카를 못찍음...? 그럴거면 그 얼굴 나 좀...
normal,정우성님 적극 지지합니다 난민 수용ㅍ적극적으로 받아들이곡 정부에서 난민들 적응 잘하도록 아낌없는 지원부탁드려요
normal,정우성도 드라마 하나 찍어라. 정우성표 로맨스 보고 싶다. 잘생긴 아저씨의 대표주자. 비트 때는 정말 인간이 아니었는데... 뭔가 잘생겼는데 우수에 찬 느낌도 있고....그냥 잘생기지 않았음 정우성은.
normal,정웅인씨 아내분 인스타보면 촬영없는 쉬는 날 가족들과 자주 놀러다니고 시간을 함께 보내는 것 같던데 정말 가정적인 것 같아요. 저런 환경에서 자라는 아이들은 얼마나 훌륭한 어른이 될까요. 너무 부럽네요ㅠㅠ
normal,정은채 아니었음 좋겠다
normal,정준 4차원인듯
normal,정준영도 협박 당하고 있을지 모르지....
normal,정준은 너무 짜증남 지맘대로
normal,정준이 좋아해주니까 나도 좋다의 느낌이 많이강해보였음오빠는요? 저두요 같은... 성급해보임...드레스를입다니..
normal,정준호 멋있는 배우!
normal,정준호딸맞네 똑닮앗네
normal,정치인 자식만 취업청탁이 문제가아니야..이렇게 쉽게 방송인도 되는데
normal,정해인 너무 좋다좋다~~
normal,정해인 소속사에 전화해봤는데 네이버 메인에 실어달라고 한적 없대요 기자들이 갖다 실은것뿐이지 굳이 전화해서 기사 내리라고 안했을뿐 인기가 많으니 안티들도 많아지네
normal,정해인보다 훨씬 좋은데
normal,정해인에게 치여서 현생불가. 인생 처음 입덕 내배우 정해인 고맙고 사랑해?????? 차기작도 너무 기다리게 하지 마여
normal,정해인이 지금 선그은거 맞지...예진언니차인거?ㅠㅠ
normal,제2의 이상민이 계셨네요.열씸히 사신 김범룡님 수고하셨어요.
normal,제대로 교육시켜 내보낸다는데 ..아직보기에 미숙한가보지 일단 방송나와 이름알렸고 더 발전되서 나감되는데 무슨 소송? 별로... 갑질보단 신중해 보임
normal,제동이넌 제발 빠져라
normal,제목만 보고 한혜진 언니인줄알고 들어온 나년ㅠㅠㅠㅠㅠㅠㅠ 나혼산은 불매지만 혜진언니 보고싶긔ㅠㅠㅠㅠㅠ
normal,제목뻔해 ㅜ
normal,제발 부탁요연예인여려분악플러들 신경쓰지들 말고사세요들
normal,제발 연기 연습좀 하고 나오세요..
normal,제시 예의좀 가르쳐라 싸이야
normal,제익이형님이 나오다니ㅜㅜ 굿
normal,제일 예쁜 마음 원호 오빠... 제일 귀여운 토끼 원호 오빠 제일 착한 사람 원호 오빠 사랑해요 이호석 오빠 그리고 원호 오빠
normal,제주도 호텔 문제는 잘 해결하셨는지..군대 가기전에 터져서..앞으로 활동 기대합니다^^
normal,"제주도 호텔은 마무리 잘 된건지, 그때 호텔직원들 힘들어하던거 TV에 나왔었는데.."
normal,젤 오른쪽 신동인가요? 슈퍼쥬니어 리메이크 무대인가 몸매가 신동인데
normal,조국 덮으로 정국 이 건드리면 클난다.. 방탄은 건드리지말. 네이버 실검내려
normal,조금은실망스러웠던드라마 이제tvn에서는 초심으로가서 좀더현실이고 여운이 남는드라마부탁합니다
normal,조민기 안테 피해당했다는데 실체는 없구만..피해자가 직접나서서 고소한것도 아니고 온통 찌라시만 가득.. 저렇게 외도 했다고 하는데 아내가 저럴정도로 애정했을까? 라는 의문투성이.
normal,조민아씨 건강 꼭 회복하셨음 좋겠어요. 아파서 살빠졌다니까 나랑 아무 상관없는 사람인데도 너무 걱정이 되네
normal,조보아 정법나온거 안본 남자있냐?
normal,조보아 표정 귀엽기만 하구만 뭘
normal,조보아근데 골목식당에서 졸려보임ㅋ졸린데 졸음필사적으로참는거같음ㅋ 안졸려보이려고 자연스럽게하는데 졸려보임ㅋ
normal,조보아는 날이갈수록 더 빛이나네
normal,"조사하겠지, 그만 기사화해라."
normal,조선절세미녀 잘 살아요.
normal,조세호는 승무원도 하고 군대도 가고 바쁘네
normal,조수애 아나운서 아버지도 창원에서 병원하시는 의사다..너네가 돈보고 결혼했네 어쩌네 할정도가 아니라는거고댓글도 적당히 달길그렇다고 하더라도 본인의 판단이고 당신들과 가치관이 다른것뿐인데난리치는게 심하구만
normal,조심해라보이는것이 다가 아니에요
normal,조심해서 무사히 전역하시길~~^^
normal,조여정은 올백머리에 밑으로 사알짝 퍼지는 드레스가 제일 잘 어울림
normal,조여정이나 저분들이나 출연료 차이지 막말로 뭐가다르지??
normal,조용히 결혼하셔도 될듯한데 너무 요란하게 하시는것 같네요
normal,조은정씨 이뻐요~~ ㅎㅎ
normal,조이얘기는 어케 한마디도 없는건지 .. 우도환한테 모든 책임을 다 떠넘기는것처럼 보이는 이느낌은 .. ㅉㅉ
normal,조작방송 이번편 증거나왔다데. 암튼 동아나 조선이나ㅡㅡ
normal,조재현 연기는 진짜 갑이었는데 ...
normal,조재현씨 응원합니다!!
normal,조재현씨 힘내세요 하차하지마세요 ㅠ
normal,조재현씨는 잘지내시나보네요
normal,조커랑 닮음
normal,조현재가 드라마 하면 대부분 잘되던데연기도 잘하고 인품도 좋구 얼굴은 조각이구
normal,존경은 무슨 ㅋㅋㅋㅋ존경을 거기다 왜붙여 왜 이민정도 존경한다하지 왜??? 똑같은데 뭐가다른데.
normal,존예고만 어디가 안예뻐;;;
normal,존잘 존예
normal,좀 겸손해져라
normal,좀 내비두면 어디 덧나나요~잘살게 내비둬요~~~쫌
normal,좀 더 유리한 조건에 계약 맺고 싶나 보지
normal,좀 못하긴했어도 이정도까지 논란될 정도는 아닌듯애초에 신인이고 그냥 쌩라이브였는데 에코없이물론 더 잘했으면 좋았었겠지만 너무 까는것같아서 좀 그렇다
normal,좀 부추기는 거 같네....젊은 애들이 연애하는데 안돼?
normal,좀 오글거리는 대사도 박보검 송혜교 담백하게 연기 잘하더라. 설레는거 좋아~
normal,좀더 결과를 지켜봅시다새출발 하려던 두사람에게 조금 숨쉴시간을 주면 좋을거같네요. 질투가 발발된것도 있을것입니다
normal,좀비로 등장 했을때 연기 잘하는 이쁜 신인배우인줄~ 이세영씨 덕분에 더 잼있게 봤네요~앞으로도 좋은연기 부탁해요^^
normal,종국이가 낫구만 얼굴이 다가아니다 사람은
normal,좋다 X1
normal,좋아보이네 부부는헤어져도 천륜은못끊는가보다
normal,좋아보인다 부러워요~~~
normal,좋은 댓글은 바로 지워지는것보니 누군가의 장난 및 댓글알바 의심되니 혜선씨 댓글 신경쓰지마세요~^^
normal,좋은 말만 해두 못 사는 세상
normal,좋은 부모님 밑에서 착하게 클듯 ㅎ 샘 아빠가 사람이 좋은 것 같다~~
normal,좋지않은소식이라고 쓸것까진.. 이혼이 뭐라고..
normal,"죄가 있는지 없는지는 조사관들이 알아서 하는거고....니들 연예계에 몸담고 있는 애들이 판단할 기다 아니다를 판단할 시기는 지난듯하다. 이번에 한국 연예계 탈세, 마약, 성매매 등등 각종범죄 조사 다 들어갈테니."
normal,죄진것도 아닌데 잘살라고 냅둬라
normal,죗값 받고 다시 활동하자 홧팅~
normal,주말드라마를 기다려서 보긴 거의 처음..아쉬운건 2화분량을 하루에 다 하는 거ㅜㅜㅜ 저녁 약속 있으면 초반은 다 놓치뮤ㅠㅠㅠ
normal,주변에 진짜 저런 경우를 봐서 그런지 안타깝다ㅜㅜ애가 준영이 애였다니
normal,주사 같이 맞아주는 거 보고 더 반했자녀...?? 아니 황민현 당신 대체 언제까지 다정해질 예정이야 !!
normal,주영훈 와이프맞지요? ?!
normal,주치의 말 무시하고 행동한 환자는 뭐지?
normal,준영과 영재가 어떻게 다시 만나게 될지 그 과정도 궁금해요. 드라마는 드라마로 봅시다. 너무 현실적인것도 그렇잖아요. 재미로 보는건뎅.
normal,준영인 영재랑 잇을때가 젤 행복해보임!
normal,준영재 가자..
normal,"준희야, 너 하나도 어색하지않고 예쁘다..진실언니의 팬이자두딸의 엄마로서,준희는 너무나 예쁘고,대단해.."
normal,중국인들은 정말 훌륭하네요
normal,중기형 당신읏 도덕책.!
normal,중년의섹시미가있음.어느연령이건 충분히 매력을 느낄만한데..
normal,중요한건 노래는 어느정도함 소녀시대나 하지ㅜㅠ
normal,중환자실이면 살아도 죽은것이여
normal,줜나 무리수인데 줜나 재밌음 ㅋㅋㅋ
normal,증거가 있을리가 없지 우리 승리오빠는 이용당했을뿐 무죄다
normal,증거도 없는데 카톡 원본도 없고 뭐지?
normal,지 자식이라 이쁜가보다
normal,지가 이완맥그리거인줄알고 이완쓴 허접?
normal,지겹다 지겨워. 고마해라 마.
normal,"지금 대한민국에 저만큼 노력해서 저만큼 성공한 사람이 오천명은 있다. 하지만 이들 대부분이 부와 명예때문에 이유없이 비난받거나, 정권의 미움받아 숨죽이고 사는 현실...ㅠㅠ 백종원도 많은 협박과 비난을 이겨내며 산다.ㅠㅠ"
normal,지금 딱 보기 좋아요 너무 무리하지 말아요 할 수 있는만큼만 다이어트해요~~ 홍윤화 화이팅 ㅎㅎㅎ
normal,지금 엔드게임 결말부분 영상이 유출되서 퍼지고 있습니다. 다들 조심하세요
normal,지금까지 미혼인줄 알았네 ㅋㅋ
normal,지금까지 해온것처럼 씩씩하고 밝은 준희양으로 자라줬으면 좋겠어. 항상 응원할께~~
normal,지금도 남심 녹이기 충분하십니다
normal,지금으로따지면 뷔+정국 느낌? 당시에 여자들이라면 믹키유천 좋아하긴함ㅋㅋㅋㅋㅋ
normal,지나간 일 구지 또 얘기해 뭐하나...
normal,지달 180 절대 안넘으
normal,지드래곤 누가 지랄해도 화이팅! 너의 능력은 국보급!
normal,지드래곤하구 너무 닮음 ㅋㅋㅋ
normal,지디 얼굴이 변했네요 부어도보이고...
normal,지몸이다 첨견말자. 멋은있네
normal,지민아 사랑한다~♡
normal,지병이 치통인가요?? 여러분 치과 자주가고 예수님 믿읍시다
normal,지성이 더잘생김
normal,지아는 어린 아이일때도 차분하고 성숙하더니 가정사 시끄러웠어도 그대로 잘큰듯~ 엄마에겐 딸이 평생친구인데 얼마나 이쁠까^^~
normal,지연은 반드시 솔로 해야한다. 능력이 너무 아까워. 좋은 노래 만난다면 언젠가 반드시 터질꺼임.
normal,지연이 가수 활동하는건 프로임. 혼자 솔로 할때 포스 보면 요즘 아이돌이랑은 포스가 다름.
normal,지연이 얼굴은 더 배우같네...
normal,지우사마 행복하게 잘 사세요.
normal,지웅아 치료 잘받고 꼭 살아라 !
normal,지인들 다 있는 자리에서 포옹한번 한거가지고 연애를 한다 어쩐다...게다가 cctv까지 들추어내서..
normal,지인분들여유있는분들 좀도와드리세요너무안타깝네
normal,지지난달 킨텍스 전시장에서 이상아누나 봤는데! 확실히 연예인은 급이 다르더라! 세월이 흘러도 이쁘긴 진짜 이쁘더라.예전에는 진짜 탑급의 하이틴 스타였는데... 악플러들 니들이 이상아 악플달 자격이나 있냐?
normal,지창욱배우님 얼굴 공개 한것에 사과해라.제대와 복귀 얼마남지 않는 배우에게 무슨 횡패인가
normal,지효 남친임 넘보지 마셈
normal,지효싫다지효를 만나는 의건이도 싫다속상해 진짜 내가신경쓸건아닌데 니엘아 그러지마..
normal,직업정신 투철하고 좋구만^^
normal,직원 임금체불하면서 지는 궁전에 사네
normal,진사도 나갈것 같던데 설마 박재민쪽 팀에 합류해...남들 다 만들어 놓은 밥에 솓가락 얹으려고 들어올건가? 아니면 인직이 오윤아쪽으로 합류 하려나?
normal,진실은 조만간 밝혀지겠지~
normal,진심 기사 읽고도 갸우뚱함 이게 사과할 일인가요?..화가 나신 분들은 대체 뭐가 불편하셨어요?...팬이라는데 유부남이고 유부녀고 뭐가 중요???
normal,진영아 원더걸스 재결합 가자
normal,진영이 형님은 우리 곡의 하술사 lYG행닝을 이기고 오셨으면 좋겠다는 마음입니다 행님~
normal,진우. 설아의 행동들 이해불가
normal,진작 이렇게 하지 그동안 너무 다큐같았음ㅡㅡ 유재석 박명수정준하도 이런씩으로 하지
normal,진정한 아재돌은 젝키지
normal,진짜 50 다 되어가는데 저 정도 미모면 대단한 거죠~~~
normal,진짜 tmi다..
normal,진짜 간지난다 ㅠ
normal,진짜 궁금해서 그런데 온유리가 부사장 혼외자인건가요? 아님 불륜녀인가요? 전 여태 불륜녀 인데 혼외자로속이는줄 알고 드라마 봤는데..
normal,진짜 극강 미모다. 행복하게 잘사세요.
normal,진짜 기대된다!! 파이팅!!!
normal,진짜 난 송혜교 이쁜지 모르겠음. 참고로 31살 남자임.내 블로그 들어오면 알겠지만 남자 맞음.근데 진짜로 난 정미애가 더 이쁠거같음...
normal,진짜 너무보기좋음
normal,진짜 닮았네 넘귀엽다
normal,진짜 대박조아요...
normal,진짜 대한민국 원탑~~~!!!!!♡♡♡♡♡♡♡
normal,진짜 매력쩔어....볼수록매력적...질리지가않음
normal,진짜 멋있는 뽀빠이 아저씨 감사합니다
normal,진짜 멋있다
normal,진짜 멋있다 ㄷ ㄷ
normal,진짜 부족한게 뭔지. 볼때마다 감탄해요. 나의 롤모델 안현모씨.
normal,진짜 분위기이쁘다 얼굴도이쁘고
normal,"진짜 세상에서 제일 부러운 삶이다,,백종원 사람 정말 너무 진국이던데,,,,부러워요 소유진 ㅠㅠㅠㅠㅠ"
normal,진짜 소소하게 재밌음 틀어놓기만 해도 힐링되는 프로그램?
normal,진짜 아이오아이에서 김범수 빼곤 다 사라지네...
normal,진짜 어제보고왔는데 거짓말 하나안보태고 노잼이더라 요즘 영화가 정말 없긴 한가보구나 하고 느낌
normal,진짜 어지간히들 해라
normal,진짜 여자 심각하게 예쁨
normal,진짜 예쁨
normal,진짜 이렇게 애가지고도 축복못받기도 힘들듯..
normal,진짜 이쁘긴 이쁘다
normal,진짜 이유리님이 나오는 드라마는 다 챙겨본다.요즘 한국드라마 너무 재미없어서 실망하던 와중에 정말 숨통이 쉬어지는 이유리씨의 연기였다.송창의씨도 다시보게 된 드라마대상 가즈아?
normal,진짜 일본놈인줄 알았어요 ㅎㅎ진짜 연기 잘하셨어요^^
normal,진짜 자연미인 이더라 어떻게 얼굴이 그대로냐! 더구나 저얼굴에 애도 한명 있는걸로 아는데 진짜 관리 잘했다. 많은 활동해주세요!!!
normal,진짜 잘자랐다.성격도 좋음.나혼자여행 잘봤어요~
normal,진짜 제대로 병맛에다 넘 재밌음ㅋㅋ
normal,진짜 주리 화사누나 방송때마다 털털한모습이 너무 좋고 무대때마다 항상 빛나는 모습도 멋있어요....그래서 내가 무무가됬지.. 앞으로 계속 꽃길만 걷자!!!
normal,진짜 직원들과 아티스트 생각을 많이 하시는듯복지ㅎㄷㄷ;; 보기 좋습니다
normal,진짜 천사아닌가... 사람마다 다르지만 부부관계에 있어서 성부분도 엄청 중요한데 그냥 마음하나로..... 요즘 여자들은 좀 배울 필요가 있다고 본다 저런부분이 아닌 전반적인 인성부분에서
normal,진짜 치사스럽다 소속사 총동원령 내리고 구혜선 파묻을모양이네 그래도 응원한ㅇㄴ 사람도 많다 구혜선 힘내라
normal,진짜 팬이면 계속 좋아하지
normal,진짜... 열애 아니구 열애설 이예요? ㅠㅜ
normal,진짜가 나타났다!!왕좌의 컴백이 기대되는군
normal,진짜여운이 많이남기는 드라마 아이유연기진짜잘한다^^
normal,진짜이만큼 버틴것도 대단함.. !!!일반인으로 여신처럼 살아요...!!!!고생했어요 태임언니
normal,징역 6월이면 교도소에서 6개월 생활하는거죠?
normal,짬뽕집 솔루션한거 맞나요? 국물은 닭뼈 넘 넣어서인지 텁텁하고 탕수육은 고기는 좋은데 소스에서 시큼한맛나고 홍콩반점과 비교할 수 조차없는 맛이던데
normal,쩝 진짜 공개연애의 나쁜예ㅜㅜ
normal,차두리라고 하면 되지.. 세찌는 머야...
normal,차라리 공개사과한 정우성한테 칭찬을 해주든가 여성을 꽃으로 비유한 표현을 지적해준 사람들한테 왜 뭐라 함?
normal,차라리 초밥집에서 회덮밥을 했으면 배도 부르고 좋지 않았을까 싶음.... 초밥만 고집한게 좀 아쉽네요 9000원의 가격은 좋지만 돈 더주고 배 어느정도 찬게 좋지 애매한 돈 내고 이도저도 아니게 먹는게 더 싫을듯 ㅠㅠ ..
normal,차선긋는 형이다 저 도로 차선 그려주러 가고싶노 중앙선 저거 너무 한거 아니가?
normal,차예련 정말 예쁘다고 생각했는데 미우새에 나온거보니까 머리스타일 문제인지; 드라마에서 봤던 내가 아는모습과 뭔가 묘하게 덜 이뻐보이는것 같던데
normal,차예련씨는 여전히 곱고 이쁘네요~
normal,차예련의 명품사랑ㅎㅎ.. 저번달에 백화점에서 명품 쓸어가드만
normal,차은우는 아스트로 탈퇴하고 배우길 걸으면 안돼나요?
normal,차장이 중요한게 아니고 다리놔준거 때문에 아니었나....?
normal,차태현씨 굿굿굿입니다
normal,차판다고 하지 아노았나..
normal,차홍 그분이랑 이미지가 비슷하다귀욤귀욤하게ㅎㅎㅎㅎ 예뻐요^^
normal,착한마녀전에서 엄청 매력있던뎅 왜 인기가 없는지 잘 몰겄음. 기본적으로 센스있고 머리도 좋을 거 같당.
normal,참 스승이시네요어려운 환경을 잘 이겨낸 김범룡씨도 대단하구요김범룡씨 너무 좋아하는 가수입니다
normal,참 아깝네요 김민희라는 배우의 재능이..
normal,참 예쁜 배우. 연기 잘하는 배우.
normal,참...불쌍하다...왜 병을 병이라고 말을 안하나...미국에서 연구한 결과 염색체의 이상이라고 하던데... 치료하면 되는데...세상 사람들이 믿질않네...
normal,참...실수해서 제대로 사과했는데 왜 자꾸들 그러는지
normal,참고로 강호동이 이만기 그때 딱 한번 이기고 그 뒤로 다 졌다더라 ㅋㅋ 1박2일때도 그렇고 다음주 2부에 또 붙음 초기대!!!
normal,참으로 아름다운 커플입니다. 늘 행복하시고 새해에도 늘 꽃길만 걸으시길 축원합니다 ^^ ♡♡♡
normal,참이뿐이네요시아버지가 며느리사랑이대단하던데~보기좋아요
normal,참잘생겼는데 안뜨니배우
normal,참치사하다... 안재현님 응원합니다
normal,창정이형 언제나응원해요 ㅎㅎ
normal,채아야... 잘가 .. ㅠ.ㅠ
normal,"처음 본 여자한테 찝적 거렸는데, 여자가 기분 나빳다 ? 이게 죄야 ? 성적 발언을 한 것도 아니고, 상대가 기분이 나쁘면 무조건 피해자로 규정하나 ? 이건 아니지 싶다 ㅋㅋㅋ"
normal,"처음에는 가엾기도 하고 사춘기니 여러 생각이 들겠거니 했는데, 하도 그러니 이젠 지겨워서 별이든, 달이든 알아서 되라고 하고 싶다."
normal,처음엔 신동욱 욕햇는데 생각해보니까 주변에 할아버지같은분 계셨음 ㅜㅠ 무섭다
normal,천만 갈 정도의 영화는 아닌데 시기를 잘 타고 인기웹툰 버프 받았음
normal,천만원 기부하고 진짜 언플 쩔게 하네
normal,천명훈씨 빠이팅 하세요응원 합니다고재근 씨도빠이팅 하세요응원합니다두분 모두좋은 결과 있으시길 기원 합니다잘 되실꺼예요~^^
normal,천사 이호석 가수 이호석 잘 생겼다 이호석 미소 이호석 귀엽다 이호석 몬 베베 이호석 예쁘다 이호석 사랑해 이호석 몬스타 엑스
normal,천사같애 내이상형??
normal,첨 보는 사람.
normal,"첫데뷰때부터 봐왓는데 , 좋은일도 있고하니 이번에 대박나서 최고의 스타로 올라서자 . 늘 응원하고 잘되길 진심 기도한다 ."
normal,첫번째 사진 디게 건방지네..남자를 아래로 보는구만
normal,첫사랑은 잊을수 없다특히 웬수로 헤어지지 않은한따라서 다시 무리해서 사랑으로 결혼으로 이어질듯
normal,첫키스?지난번에 했던것같은데
normal,초밥집은 ?우동까지해서 9900원에 해달라~~~~~♡
normal,초중등생때부터 박남정이 데리고 방송출연 시키더니 슬슬 제대로 활동하려고 하나보네
normal,총체적 난국이다...
normal,최고의 성형은 다이어트 정미애님이 입증했네요~ 웃는모습이 예쁜 미애씨 실물이 훨씬 예뻐요. 항상 응원합니다~^^
normal,최고의 엄마입니다~
normal,"최근 본 드라마 중 독보적인 1위였다. 내용, 배우들의 연기력 , 특히 백승수 단장이 주는 사이다는 매회 짜릿했다."
normal,최다니엘 안경 없는 얼굴이 더 매력있네. 전체적으로 아주 훈훈한 비주얼이야ㅋㅋ
normal,최명길 김소연 모녀로 질질 끌더니 김해숙 조연인가 했더니 암설정으로 연기 포텐 터지게 하는 ㅋㅋ 또 유선 김소연 울고불고 ㅠ 이번엔 김해숙 대상가자
normal,최민수씨 홧팅
normal,"최수종이 나오는 드라마는 믿고,안보는,,,드라마"
normal,최씨 만만치않은데
normal,최욱만 불쌍 ㅜ
normal,최정훈님의 마음이 담긴글을 읽고 마음이참아프네요~여러추측기사들이~참속상하네요~저처럼믿고기다리는팬들도많으니~기운내시길~^♡^
normal,최지우 남편이 조폭이에요? 왜 다들 주먹주먹하죠?
normal,최지우씨 임신중인데도 여전히 우아했음? 옛날드라마 생각도 나고 여튼웃겼음 ㅋㅋㅋ
normal,최진혁 연기 쩌네. 오늘 연기 지렸다
normal,최진혁 연기보소 ㄷㄷㄷㄷ
normal,추자현이 이렇게연기를잘할줄몰랐다.
normal,추징금은 어떻게 ?
normal,추카추카 아피트새입주 시언오빠 부자되세요♡
normal,추카추카 친구3인방 안부도 궁굼하네요~~ 정말 재밌게 봤는데
normal,축가는 김지민
normal,축하는 하는데..제발 태아사진은 올리지마시오!둘만 보면되지!꼭..좋아보이지않아요
normal,축하는 하지만.. 검색어 순위와 기사 도배를 해야할 정도의 우리가 알아야 할 상식인가요?
normal,축하드려요 ㅎ
normal,축하드려요...! 유키스 좋아했을 때 제 최애였는데 어느새 결혼하시네요ㅠㅠ 행복하세요
normal,축하드려요~ 몸조리 잘하셔요!!!??
normal,축하드려요~~~^^행복하게 사시고 대장암두 얼른 완치하세요!!!
normal,축하드립니다!근데 왜 꼭 결혼할때 남자만 여자한테 평생 갚겠다고 하는건지?결혼해줘서 고맙다는 뜻은 알겠지만 상대적아닌가요?
normal,축하해요! 웃을때 너무 이뻐요~~
normal,축하해요. 공효진은 연기의 신이다
normal,축하해요^^ 착한사람. 행복하게 살아요
normal,축하해요~연기도 예능도 잘보고 있습니다.결혼생활도 알콩달콩하게~^^
normal,출산한거 맞는지~~ 미모도 몸매도 대단하네요~ 예쁩니다
normal,충재씨 얼굴도 보여요~나만 그런거겠지요
normal,충재씨도 더 잘 되었으면 좋겠다.
normal,치과 과잉진료 막을수있는 법안이나 좀 만들어주라
normal,친구가 힘들어하는데 손이라도 잡아주지. 걸그룹들은 의리있던데
normal,친구끼리 안그러나? 반응이 과하네 두분 잘어울려요
